NU_INSCRICAO;NU_ANO;TP_SEXO;SG_UF_ESC;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
2,10059E+11;2023;F;GO;E;F;B;B;2;B;A;B;C;A;B;B;A;B;A;B;A;A;A;A;A;C;A;B;B
2,10058E+11;2023;M;GO;G;D;E;B;4;I;B;C;D;C;A;C;C;C;A;B;A;A;D;A;B;E;A;D;B
2,10059E+11;2023;F;GO;G;G;E;E;6;J;B;D;D;B;A;C;A;B;A;B;A;A;D;A;A;D;A;B;B
2,10059E+11;2023;M;GO;B;E;A;B;4;B;D;B;C;B;A;B;B;A;A;A;A;A;B;A;A;C;A;A;A
2,10058E+11;2023;F;GO;C;C;C;F;4;B;A;B;C;B;A;B;A;A;A;A;A;A;A;A;A;E;A;A;B
2,10061E+11;2023;F;GO;H;H;F;D;6;B;A;C;D;C;A;C;B;B;A;B;A;A;B;A;A;A;A;A;B
2,10059E+11;2023;M;GO;F;E;D;F;3;B;A;B;C;B;A;B;A;B;A;B;A;A;A;A;A;D;A;A;B
2,1006E+11;2023;M;GO;C;E;F;C;3;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;D;A;A;A
2,10059E+11;2023;M;GO;E;E;C;C;5;G;A;B;D;B;B;B;B;B;B;A;A;A;B;A;B;D;A;A;B
2,10059E+11;2023;F;GO;E;D;B;B;5;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
2,10059E+11;2023;M;GO;D;F;A;B;3;E;A;C;D;A;A;B;B;B;A;B;A;A;C;A;A;D;A;A;B
2,1006E+11;2023;F;GO;H;E;B;B;2;D;B;D;E;A;A;B;C;B;A;B;A;A;B;A;A;C;A;B;B
2,10061E+11;2023;M;GO;H;D;F;B;7;C;A;B;E;A;B;C;A;A;A;B;A;A;B;A;A;E;A;A;B
2,1006E+11;2023;F;GO;D;G;F;D;5;D;A;C;C;B;A;B;A;B;A;B;A;A;B;A;B;C;A;B;B
2,10059E+11;2023;M;GO;C;E;A;F;4;B;A;B;C;A;A;B;A;A;A;B;A;A;B;A;A;C;A;A;A
2,10059E+11;2023;F;GO;E;C;F;F;3;E;A;B;C;B;A;B;B;B;A;B;A;A;B;A;A;D;A;A;B
2,10059E+11;2023;F;GO;D;B;F;F;3;B;A;B;D;B;A;C;C;C;B;A;A;A;D;A;A;E;A;B;B
2,1006E+11;2023;F;GO;D;G;D;D;4;E;A;C;D;C;A;B;B;B;A;B;A;B;C;A;B;E;A;A;B
2,10059E+11;2023;F;GO;H;D;F;D;2;B;A;C;C;A;A;B;A;B;A;B;A;A;B;A;A;C;A;A;B
2,10059E+11;2023;F;GO;B;G;C;E;5;D;B;D;D;B;B;B;B;B;A;B;A;A;B;A;B;E;A;A;B
2,1006E+11;2023;F;GO;B;E;C;B;6;E;A;B;C;B;B;B;B;A;A;B;A;A;B;A;A;E;B;A;B
2,10061E+11;2023;M;GO;E;E;B;F;4;C;A;B;D;A;B;B;A;A;A;A;A;A;B;A;A;E;A;A;B
2,10061E+11;2023;F;GO;E;D;D;B;3;L;A;D;D;C;A;B;B;B;A;B;A;B;B;A;B;D;A;B;B
2,10059E+11;2023;M;GO;B;E;C;D;4;E;A;C;D;B;B;B;B;B;B;A;A;A;B;A;A;D;A;B;B
2,10059E+11;2023;F;GO;C;B;B;B;5;C;D;B;D;A;A;B;B;B;A;B;A;A;B;A;A;E;A;A;B
2,10061E+11;2023;F;GO;H;E;F;A;2;B;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;C;A;A;B
2,1006E+11;2023;M;GO;C;C;B;B;4;B;A;C;E;B;A;B;A;A;A;B;A;A;B;B;A;D;A;A;B
2,10059E+11;2023;F;GO;E;G;D;D;3;K;A;D;D;B;A;B;B;B;A;B;A;B;C;B;B;D;A;B;B
2,10059E+11;2023;M;GO;B;A;B;B;2;B;A;B;C;A;A;B;A;A;A;B;A;A;B;A;A;C;A;A;B
2,10061E+11;2023;F;GO;E;D;B;B;3;D;A;B;D;B;A;B;A;B;A;A;A;B;B;A;A;A;A;B;B
2,10059E+11;2023;F;GO;E;E;C;B;5;E;A;B;C;B;B;B;B;A;A;B;A;A;B;A;A;E;A;A;B
2,10059E+11;2023;F;GO;C;G;F;D;2;D;A;B;B;A;A;B;A;A;A;A;A;A;A;A;A;C;A;B;B
2,10061E+11;2023;F;GO;C;C;B;B;3;D;A;B;C;B;A;B;A;B;A;A;A;A;B;A;B;C;A;B;B
2,10059E+11;2023;F;GO;G;G;D;D;4;L;A;B;C;B;A;B;B;B;A;B;A;B;C;A;B;E;A;E;B
2,10061E+11;2023;M;GO;F;D;F;F;5;D;A;C;D;B;A;B;B;B;A;B;A;A;A;A;B;D;A;A;B
2,10061E+11;2023;F;GO;B;B;C;B;3;B;A;D;D;B;B;B;B;B;A;B;A;A;C;B;A;D;A;B;B
2,10061E+11;2023;F;GO;F;E;B;B;2;E;A;C;C;A;B;B;B;B;A;B;A;A;B;A;A;C;A;B;B
2,10059E+11;2023;F;GO;E;F;D;B;4;C;A;B;D;B;A;B;B;B;A;B;A;A;B;B;A;D;A;A;B
2,10061E+11;2023;M;GO;F;E;D;B;5;E;A;C;D;D;A;B;B;B;A;B;A;B;C;A;A;E;A;C;B
2,10059E+11;2023;M;GO;A;B;B;B;4;B;A;C;D;A;A;B;A;B;A;B;A;A;C;B;A;E;A;A;B
2,10059E+11;2023;F;GO;C;E;A;B;5;C;A;B;D;B;A;B;B;B;A;B;B;A;C;B;B;D;A;A;B
2,10059E+11;2023;F;GO;C;E;C;B;3;D;A;B;C;B;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
2,10061E+11;2023;F;GO;D;D;D;B;6;F;A;B;D;B;B;B;B;B;A;C;A;A;C;A;A;E;A;B;B
2,1006E+11;2023;F;GO;E;B;C;B;4;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
2,1006E+11;2023;M;GO;C;F;A;D;4;C;A;B;D;A;A;B;A;A;A;A;A;A;A;A;A;D;A;B;B
2,10059E+11;2023;F;GO;D;D;F;B;6;E;A;B;C;A;A;B;B;B;A;B;A;A;B;A;A;D;A;A;B
2,1006E+11;2023;M;GO;F;D;D;B;2;D;A;C;C;B;B;B;B;B;A;B;A;A;B;A;B;C;A;A;B
2,10059E+11;2023;M;GO;E;G;B;D;5;A;A;C;D;B;B;C;A;B;A;C;A;B;B;A;A;E;A;A;B
2,1006E+11;2023;M;GO;C;C;A;A;4;C;A;B;D;B;A;B;B;A;A;A;A;A;B;A;A;B;A;B;B
2,10059E+11;2023;F;GO;C;G;F;D;4;F;A;C;C;B;A;C;B;C;B;B;A;A;D;B;B;E;A;C;B
2,1006E+11;2023;M;GO;H;H;A;A;4;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;E;A;A;A
2,10061E+11;2023;M;GO;H;D;C;B;3;C;A;B;D;A;B;B;A;B;A;B;A;A;B;B;A;D;A;B;B
2,1006E+11;2023;M;GO;B;G;C;C;4;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;D;A;A;B
2,10059E+11;2023;M;GO;G;E;E;B;5;M;A;C;D;C;A;B;B;B;A;B;A;A;C;A;A;E;A;B;B
2,10059E+11;2023;M;GO;B;A;B;B;4;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
2,10059E+11;2023;M;GO;E;E;C;B;2;C;A;B;B;A;A;B;B;B;B;A;A;A;B;A;A;C;A;B;B
2,10059E+11;2023;F;GO;F;F;D;D;2;E;A;D;C;A;A;B;B;B;A;B;A;A;B;A;A;C;A;D;B
2,10059E+11;2023;M;GO;E;E;F;D;4;H;B;E;D;B;A;C;B;B;A;B;A;B;B;A;A;D;B;B;B
2,10059E+11;2023;M;GO;F;H;B;F;3;D;A;D;E;B;A;C;C;A;A;C;A;A;D;B;B;C;B;C;B
2,10059E+11;2023;M;GO;D;H;B;F;3;D;A;B;C;B;A;B;A;B;A;A;A;A;B;A;A;D;A;A;B
2,10059E+11;2023;F;GO;B;C;B;B;5;C;D;B;C;B;B;B;B;B;A;B;A;A;C;A;A;E;A;A;B
2,10059E+11;2023;F;GO;C;E;A;B;3;B;A;B;B;A;A;B;A;A;B;A;A;A;B;A;A;B;A;A;B
2,1006E+11;2023;F;GO;D;D;C;B;3;C;A;C;D;B;B;B;A;B;A;B;A;A;B;A;A;D;A;A;B
2,1006E+11;2023;M;GO;G;E;E;C;3;J;A;D;D;B;A;D;C;B;A;A;A;A;C;A;A;D;A;B;B
2,10061E+11;2023;F;GO;E;F;F;B;5;B;A;B;D;A;A;B;B;B;A;A;A;A;A;A;A;E;A;B;B
2,1006E+11;2023;F;GO;D;E;C;B;2;C;A;B;C;B;A;B;B;B;A;B;A;A;B;A;A;C;A;B;B
2,1006E+11;2023;F;GO;C;E;D;D;4;C;A;B;C;B;A;B;A;A;A;B;A;A;B;A;A;D;A;B;B
2,1006E+11;2023;F;GO;B;E;B;D;4;G;A;C;D;B;A;B;A;B;A;B;A;A;B;A;A;E;A;A;B
2,1006E+11;2023;F;GO;A;D;F;B;4;C;A;C;D;B;A;B;A;B;A;A;A;A;B;A;A;C;A;A;B
2,10059E+11;2023;M;GO;B;E;A;F;5;D;A;D;E;B;A;C;C;B;A;B;A;A;D;A;B;E;A;A;B
2,10059E+11;2023;F;GO;B;E;B;B;2;B;A;B;C;B;A;B;B;B;A;B;A;B;C;A;A;C;A;A;B
2,10059E+11;2023;M;GO;H;H;C;C;5;B;A;B;D;B;A;B;B;B;A;A;A;A;B;A;A;C;A;A;B
2,10059E+11;2023;M;GO;A;D;B;B;3;B;A;B;C;B;A;B;A;A;A;A;A;A;B;A;B;D;A;A;B
2,10059E+11;2023;M;GO;C;D;A;B;4;C;A;B;C;B;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
2,1006E+11;2023;F;GO;G;G;D;D;4;I;A;B;C;B;A;B;B;B;A;B;A;B;C;A;A;D;B;C;B
2,10059E+11;2023;F;GO;F;G;B;D;3;G;A;B;D;B;A;B;B;B;B;B;A;B;B;A;A;D;A;B;B
2,10059E+11;2023;F;GO;E;E;D;D;4;I;A;C;D;B;A;B;B;B;A;B;A;B;C;A;A;E;A;B;B
2,10059E+11;2023;M;GO;F;F;E;E;4;J;B;D;D;B;A;B;B;B;A;B;B;A;D;A;B;E;A;B;B
2,1006E+11;2023;M;GO;E;G;D;E;4;H;A;C;D;C;A;B;B;B;A;B;A;B;C;A;B;D;A;C;B
2,10059E+11;2023;M;GO;F;E;D;D;3;J;A;C;D;B;B;B;B;B;B;B;B;B;C;A;A;E;A;C;B
2,10059E+11;2023;F;GO;E;F;D;D;3;C;A;B;C;B;B;B;B;B;A;A;A;A;B;B;A;D;A;B;B
2,1006E+11;2023;M;GO;D;E;A;B;3;D;A;B;C;A;A;B;A;A;A;B;A;A;B;B;A;D;A;A;B
2,1006E+11;2023;F;GO;B;B;C;B;5;D;A;B;D;B;C;B;A;B;A;A;A;A;B;A;A;E;A;B;B
2,10059E+11;2023;M;GO;C;C;C;D;4;F;A;B;C;B;A;B;A;B;A;B;A;A;B;A;A;C;A;B;B
2,10059E+11;2023;F;GO;E;E;D;D;5;B;A;B;C;B;B;B;A;A;A;B;A;A;C;A;A;D;A;A;B
2,10059E+11;2023;F;GO;F;E;C;D;3;D;A;B;C;B;B;B;B;B;A;A;A;A;B;A;A;D;A;B;B
2,1006E+11;2023;M;GO;B;C;D;B;4;D;A;B;C;B;A;B;B;B;A;A;A;A;B;B;A;D;B;A;B
2,1006E+11;2023;F;GO;E;E;D;B;4;H;A;B;C;B;C;B;A;B;B;A;A;B;B;A;B;E;A;B;B
2,1006E+11;2023;F;GO;E;D;C;B;4;D;A;B;D;B;A;B;B;B;A;B;A;A;B;A;A;C;A;B;B
2,10059E+11;2023;F;GO;C;C;B;B;3;D;A;B;D;A;B;B;A;B;A;A;A;A;B;A;B;C;A;B;B
2,1006E+11;2023;F;GO;H;H;E;E;4;Q;D;E;D;C;A;B;B;B;A;B;A;B;E;A;B;E;A;A;B
2,10061E+11;2023;F;GO;C;E;F;B;2;B;A;B;C;A;A;B;B;B;A;B;A;A;B;A;A;C;A;B;B
2,1006E+11;2023;M;GO;C;E;C;B;6;C;A;B;C;A;A;B;B;A;A;A;A;A;B;A;A;D;A;A;B
2,1006E+11;2023;M;GO;E;F;F;D;4;C;A;C;C;B;B;B;B;B;A;B;A;A;B;A;A;D;B;B;B
2,10059E+11;2023;F;GO;F;F;E;E;3;E;A;C;C;D;A;B;A;B;A;B;A;A;D;A;A;D;A;A;B
2,10059E+11;2023;M;GO;G;G;B;B;3;J;A;D;D;B;B;B;B;B;A;B;A;A;B;A;A;D;A;A;B
2,10061E+11;2023;M;GO;D;C;B;B;2;C;A;B;C;A;A;B;A;B;A;B;A;A;B;A;A;C;A;A;B
2,1006E+11;2023;F;GO;F;E;E;B;4;F;A;D;D;A;B;B;B;B;A;B;A;A;C;A;A;E;A;D;B
2,10059E+11;2023;M;GO;E;D;B;B;4;E;A;C;D;B;B;C;B;B;B;B;A;A;C;A;A;D;A;A;A
2,1006E+11;2023;M;GO;F;F;D;D;2;F;A;C;D;B;A;B;A;B;A;B;A;A;B;A;A;C;A;B;B
2,10059E+11;2023;M;GO;A;D;F;B;5;C;A;B;C;B;A;B;A;B;A;A;A;A;B;A;A;D;A;A;B
2,10059E+11;2023;M;GO;E;G;D;D;4;K;A;C;D;C;A;B;B;B;B;A;A;B;C;A;B;C;A;C;B
2,10061E+11;2023;F;GO;E;E;C;F;2;G;A;D;C;B;A;B;A;A;A;B;A;A;B;A;A;C;A;A;B
2,1006E+11;2023;F;GO;D;D;B;B;3;D;A;B;C;A;B;B;A;B;A;A;A;A;B;A;B;C;A;B;B
2,10061E+11;2023;M;GO;C;E;C;B;5;H;A;B;C;B;A;B;B;B;A;A;A;B;C;A;A;E;A;B;B
2,10059E+11;2023;F;GO;D;D;C;F;6;C;A;B;C;B;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
2,10059E+11;2023;F;GO;C;C;C;B;4;C;A;B;D;B;A;B;A;A;A;B;A;A;B;B;A;D;A;A;B
2,1006E+11;2023;M;GO;H;E;A;B;4;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
2,1006E+11;2023;F;GO;G;E;C;B;1;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
2,1006E+11;2023;F;GO;H;E;F;B;6;E;A;B;C;A;A;B;B;B;B;B;A;A;B;A;A;E;A;A;B
2,10059E+11;2023;M;GO;F;F;E;E;3;P;B;C;D;C;A;B;A;B;A;B;A;A;B;A;B;D;B;C;B
2,1006E+11;2023;M;GO;H;G;D;D;5;Q;B;E;D;E;B;B;C;B;B;A;A;B;C;B;A;E;A;E;B
2,10061E+11;2023;M;GO;E;E;D;F;2;C;A;C;C;B;B;B;B;B;B;B;A;A;D;A;B;C;A;B;B
2,10061E+11;2023;F;GO;B;D;C;B;7;D;A;C;D;B;B;B;B;B;A;A;A;A;B;A;A;E;A;A;B
2,1006E+11;2023;F;GO;H;E;B;B;4;D;A;B;C;A;A;B;A;A;A;B;A;A;B;A;A;D;A;B;B
2,10061E+11;2023;F;GO;G;C;D;B;6;F;A;C;D;A;A;B;B;A;A;A;A;A;B;B;A;D;A;A;B
2,10061E+11;2023;M;GO;H;E;C;B;2;D;A;C;C;A;A;B;B;A;A;B;A;A;B;A;A;C;A;A;B
2,10059E+11;2023;F;GO;D;C;C;A;3;B;A;B;C;A;B;B;A;B;A;B;A;A;B;B;A;C;A;A;B
2,10059E+11;2023;F;GO;D;D;D;D;5;C;A;C;D;A;A;B;B;B;A;B;A;A;B;A;A;E;A;A;B
2,10059E+11;2023;M;GO;D;G;F;E;4;E;A;C;D;A;B;B;A;B;A;B;A;A;D;A;A;E;A;D;B
2,10059E+11;2023;F;GO;C;C;B;A;3;D;A;B;C;C;B;B;A;B;A;B;A;A;B;A;B;D;A;B;B
2,10059E+11;2023;M;GO;C;E;C;B;5;B;A;C;D;B;A;B;A;A;A;A;A;A;B;A;A;E;A;A;B
2,10059E+11;2023;M;GO;E;E;F;B;3;C;A;D;D;B;A;B;A;A;A;A;A;A;B;A;A;D;A;A;B
2,10059E+11;2023;F;GO;C;C;B;B;4;D;D;B;D;B;A;B;B;B;A;A;A;A;B;A;A;E;A;A;B
2,1006E+11;2023;F;GO;B;F;C;B;4;B;B;B;C;B;B;B;A;A;A;B;A;A;B;B;B;B;A;A;B
2,10059E+11;2023;M;GO;E;G;C;D;2;H;A;C;D;B;A;B;B;B;A;B;A;A;C;B;B;C;B;C;B
2,10061E+11;2023;F;GO;E;F;B;D;4;C;A;B;C;A;B;B;A;A;A;A;A;A;B;B;A;C;A;B;B
2,10059E+11;2023;M;GO;C;D;A;F;4;H;A;C;C;B;B;B;B;B;B;B;A;B;B;B;B;E;A;B;B
2,1006E+11;2023;F;GO;G;F;D;B;3;K;A;C;C;B;A;B;B;B;A;B;A;A;B;A;A;D;B;C;B
2,10061E+11;2023;F;GO;E;E;F;C;2;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;A;A;B
2,10061E+11;2023;F;GO;C;E;D;B;6;B;A;C;C;B;B;B;B;B;A;B;A;A;B;A;A;D;A;A;B
2,1006E+11;2023;M;GO;C;C;B;B;4;D;A;B;C;B;A;B;A;B;A;A;A;A;B;A;B;D;A;B;B
2,10061E+11;2023;M;GO;F;F;C;C;2;G;A;B;B;B;A;B;A;B;A;B;A;A;B;A;A;C;A;A;B
2,10061E+11;2023;M;GO;F;F;B;B;3;J;B;B;D;D;B;B;C;B;A;B;A;B;D;B;B;E;B;C;B
2,1006E+11;2023;F;GO;E;D;C;B;4;G;A;B;D;C;A;B;A;B;A;B;A;A;C;B;A;E;A;C;B
2,10061E+11;2023;F;GO;E;G;B;D;3;K;A;D;D;B;B;B;B;B;B;B;A;B;C;B;B;D;A;C;B
2,1006E+11;2023;M;GO;E;F;D;F;4;A;A;E;D;C;A;C;A;B;A;B;A;A;B;A;A;D;B;C;B
2,10059E+11;2023;F;GO;E;F;C;D;6;J;B;D;D;B;B;B;C;B;A;B;A;A;C;A;A;E;B;B;B
2,1006E+11;2023;F;GO;D;D;D;F;4;E;A;B;C;B;A;B;A;A;A;A;A;A;B;A;A;C;B;A;B
2,10061E+11;2023;F;GO;E;G;D;D;3;D;A;B;C;B;B;B;A;A;A;B;A;A;B;A;B;C;A;A;B
2,10059E+11;2023;F;GO;D;F;E;B;2;B;A;D;D;B;A;B;B;B;A;B;A;A;C;B;A;C;A;C;B
2,10059E+11;2023;F;GO;B;E;C;D;4;D;A;C;D;B;A;B;B;B;A;A;A;A;B;A;B;D;A;C;B
2,10058E+11;2023;M;GO;E;D;F;B;2;B;A;B;C;A;A;B;A;A;A;A;A;B;B;A;A;B;A;A;B
2,10059E+11;2023;M;GO;H;H;D;B;3;C;A;C;D;C;A;B;A;B;A;B;A;B;A;A;A;A;A;B;B
2,10061E+11;2023;M;GO;B;B;B;A;2;D;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;A;A;B
2,10061E+11;2023;F;GO;B;F;C;B;4;B;A;B;C;B;B;B;B;B;A;B;A;A;B;B;B;B;A;A;B
2,10059E+11;2023;M;GO;C;E;A;B;4;B;A;B;C;A;B;B;A;A;A;A;A;A;B;B;A;B;A;A;B
2,1006E+11;2023;M;GO;E;E;D;B;4;D;A;C;D;B;A;B;B;A;A;B;A;A;B;A;A;C;A;A;B
2,10061E+11;2023;F;GO;E;D;D;F;5;B;A;B;D;A;A;B;A;B;A;A;A;A;B;A;A;E;B;B;B
2,10059E+11;2023;M;GO;E;E;C;F;4;D;A;B;D;B;C;B;A;B;B;B;A;B;B;A;A;B;A;A;B
2,1006E+11;2023;F;GO;E;D;B;B;6;A;A;B;B;A;A;B;A;A;A;B;A;A;B;A;A;B;A;A;A
2,10061E+11;2023;F;GO;F;F;D;F;4;K;A;B;D;B;A;B;A;B;A;B;A;A;B;A;A;D;A;C;B
2,10061E+11;2023;F;GO;H;H;C;B;4;B;A;B;D;A;B;B;B;A;A;A;A;A;B;A;A;C;A;A;B
2,1006E+11;2023;F;GO;D;E;F;B;4;B;A;B;C;B;A;B;A;B;A;B;A;A;B;B;B;E;A;A;B
2,10061E+11;2023;F;GO;H;D;C;C;1;B;A;B;B;A;A;B;A;B;A;A;A;A;A;A;A;B;A;A;A
2,10061E+11;2023;F;GO;D;F;F;F;3;F;A;C;C;B;B;B;B;B;A;B;A;A;B;A;B;D;A;B;B
2,10061E+11;2023;F;GO;F;F;B;D;2;C;A;C;D;A;B;B;A;B;A;B;A;A;A;A;A;D;A;B;B
2,10059E+11;2023;F;GO;D;D;B;C;2;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;A;A;B
2,10059E+11;2023;M;GO;E;E;B;B;3;C;A;C;D;B;A;B;A;B;A;B;A;A;C;A;A;D;A;A;B
2,10058E+11;2023;M;GO;B;G;A;D;3;D;A;B;D;B;A;B;B;B;B;A;A;A;B;A;A;B;A;A;B
2,10061E+11;2023;F;GO;B;E;C;C;3;B;A;B;B;B;A;B;B;B;B;A;A;A;B;A;A;C;A;B;A
2,10061E+11;2023;F;GO;H;E;C;C;5;E;A;C;D;B;B;B;A;B;A;B;A;B;C;A;A;D;A;A;B
2,10059E+11;2023;M;GO;E;E;B;B;5;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;B;B
2,10059E+11;2023;F;GO;B;D;A;F;3;B;A;B;D;B;A;B;A;B;A;B;B;A;B;A;A;D;A;B;B
2,10058E+11;2023;F;GO;H;G;B;B;4;G;B;D;D;B;B;B;A;B;A;B;A;A;D;A;A;E;A;C;B
2,10059E+11;2023;F;GO;E;E;B;B;2;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
2,1006E+11;2023;F;GO;F;G;D;D;4;L;A;D;E;B;B;B;B;B;B;B;A;A;C;A;B;E;B;C;B
2,10059E+11;2023;M;GO;C;C;B;B;3;C;A;B;C;B;A;B;A;B;A;A;A;A;B;A;B;C;A;B;B
2,1006E+11;2023;M;GO;E;B;A;A;3;B;A;B;C;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A
2,10061E+11;2023;M;GO;E;E;F;F;2;D;A;C;C;A;A;B;A;B;A;B;A;A;B;A;A;A;A;A;B
2,10059E+11;2023;F;GO;D;E;F;B;3;B;A;C;C;A;B;B;B;A;A;B;A;A;B;A;A;C;A;B;B
2,1006E+11;2023;F;GO;B;E;F;F;4;A;A;B;C;B;A;B;A;B;A;B;A;A;B;A;A;C;A;A;B
2,10059E+11;2023;F;GO;C;C;B;B;9;B;D;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
2,1006E+11;2023;M;GO;E;E;B;B;4;F;A;D;D;B;B;B;A;B;A;B;A;A;C;A;A;E;A;B;B
2,10061E+11;2023;F;GO;H;H;C;D;4;H;A;C;D;B;A;B;B;B;A;A;A;A;A;A;A;E;B;B;B
2,1006E+11;2023;M;GO;D;B;B;B;3;B;A;B;C;B;A;B;A;B;A;B;A;A;B;A;A;D;A;A;B
2,10059E+11;2023;F;GO;H;E;A;B;2;B;A;C;D;A;A;B;B;A;A;B;A;B;B;A;A;C;A;B;B
2,10059E+11;2023;M;GO;D;D;F;F;5;B;A;B;C;A;C;C;A;A;A;A;A;A;B;A;A;E;A;A;B
2,10059E+11;2023;F;GO;E;D;A;A;5;D;A;B;D;C;B;B;B;B;A;B;A;A;C;A;A;D;A;B;B
2,10059E+11;2023;M;GO;C;D;C;F;9;F;A;B;D;A;A;B;B;B;A;A;A;A;B;A;A;E;A;A;B
2,10059E+11;2023;M;GO;B;C;D;D;4;F;A;C;C;C;B;B;B;C;A;B;A;B;C;B;A;E;A;B;B
2,10061E+11;2023;M;GO;G;F;E;D;4;J;A;C;D;B;A;B;B;B;A;B;A;A;B;A;B;D;A;C;B
2,10059E+11;2023;F;GO;A;A;B;B;5;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
2,10059E+11;2023;M;GO;E;G;D;D;4;H;A;D;D;B;A;B;B;B;A;B;A;B;B;B;A;E;A;B;B
2,1006E+11;2023;F;GO;D;D;B;B;4;D;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;B
2,10061E+11;2023;F;GO;C;E;B;B;4;C;A;B;D;B;A;B;B;B;A;B;A;A;B;A;A;D;A;A;B
2,10061E+11;2023;F;GO;A;B;C;B;4;B;A;B;C;B;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
2,10059E+11;2023;F;GO;H;E;F;A;4;B;A;B;D;C;B;B;B;B;A;B;A;B;C;B;A;E;A;B;B
2,10059E+11;2023;F;GO;B;C;A;B;2;C;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;A;A;B
2,10059E+11;2023;F;GO;D;E;C;B;3;D;A;C;C;A;A;B;B;B;A;B;A;A;A;A;A;D;A;B;B
2,10059E+11;2023;M;GO;E;E;C;B;4;A;A;C;D;B;B;B;B;B;A;B;A;A;B;B;A;E;A;B;B
2,10059E+11;2023;M;GO;C;E;B;D;7;B;A;B;B;A;B;B;B;A;A;A;A;A;B;A;A;B;A;A;B
2,10061E+11;2023;F;GO;H;D;F;B;2;B;A;B;B;A;A;B;B;B;A;A;A;A;B;A;A;C;A;A;B
2,10059E+11;2023;M;GO;H;C;A;A;4;E;A;B;C;B;B;B;A;B;A;B;A;A;B;A;A;D;A;A;B
2,10061E+11;2023;M;GO;H;E;C;B;3;E;A;C;E;B;A;B;B;B;A;B;A;B;B;A;A;B;A;B;B
2,10059E+11;2023;F;GO;D;D;C;B;4;C;A;B;C;A;B;B;A;B;A;B;A;A;B;A;A;C;A;B;B
2,10059E+11;2023;F;GO;E;E;C;B;4;G;A;D;D;B;A;C;B;B;A;B;A;A;B;B;B;E;A;B;B
2,10061E+11;2023;F;GO;E;F;D;D;4;E;A;C;D;B;B;B;B;B;A;B;A;A;B;A;A;D;A;B;B
2,10059E+11;2023;F;GO;C;C;A;B;6;B;A;B;C;B;A;B;A;B;A;A;A;A;B;A;A;B;A;A;B
2,10059E+11;2023;F;GO;C;E;F;F;5;D;A;C;D;B;A;B;A;A;A;B;A;A;B;A;A;E;A;A;B
2,10061E+11;2023;F;GO;C;C;C;B;6;B;A;B;C;B;A;B;A;B;A;A;A;B;C;A;A;E;B;B;B
2,10058E+11;2023;F;GO;C;H;C;B;2;E;A;B;C;B;A;C;A;C;A;B;A;A;B;A;A;C;A;B;B
2,10059E+11;2023;F;GO;H;E;C;F;4;D;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;E;A;B;B
2,10061E+11;2023;M;GO;E;E;A;A;4;A;A;B;C;B;A;B;B;B;A;B;A;A;B;A;A;B;A;A;B
2,10059E+11;2023;M;GO;G;G;F;D;4;L;A;C;D;B;B;C;B;B;A;B;A;B;D;A;A;E;A;D;B
2,10059E+11;2023;F;GO;B;B;A;B;2;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;B;B
2,10059E+11;2023;F;GO;H;E;D;D;5;H;A;C;C;B;B;B;B;B;A;A;A;A;B;A;A;D;A;C;B
2,1006E+11;2023;M;GO;B;G;C;D;3;G;A;C;E;B;A;B;B;B;A;A;A;A;B;B;B;D;A;B;B
2,10061E+11;2023;M;GO;E;E;F;F;4;B;A;B;C;B;A;B;A;A;A;B;A;A;B;A;A;B;A;B;B
2,10059E+11;2023;F;GO;B;B;C;B;4;E;A;B;C;A;C;B;B;B;A;A;A;A;C;A;A;E;A;A;B
